"id","title","author_full","publisher_name","publisher_code","isbn13","page_count","weight","size","publication_date","category_major","category_field","category_subfield","price_original","price_sale","currency","availability","item_condition","rating_value","rating_scale","rating_normalized","review_count"
"105391608","딸기박사의 고슬이야기","농촌진흥청 국립식량과학원 저","휴먼컬처아리랑",NA,"9791165371661","120",NA,"150*200*20mm","2021년 12월 03일","농축산학계열","농림수산학","105391608.html",18000,18000,"KRW","OutOfStock","Used",0,10,0,NA
"105409072","시설원예","농촌진흥청 저","진한엠앤비",NA,"9791129025517","322",NA,"188*257*30mm","2021년 12월 03일","농축산학계열","농림수산학","105409072.html",32000,30400,"KRW","InStock","Used",0,10,0,NA
"105409243","시설원예 토양관리","농촌진흥청 저","진한엠앤비",NA,"9791129025524","232",NA,"188*257*20mm","2021년 12월 03일","농축산학계열","농림수산학","105409243.html",23000,21850,"KRW","OutOfStock","Used",0,10,0,NA
"105409283","온주밀감 월동수확","농촌진흥청 저","진한엠앤비",NA,"9791129025531","182",NA,"188*257*20mm","2021년 12월 03일","농축산학계열","농림수산학","105409283.html",18000,17100,"KRW","OutOfStock","Used",0,10,0,NA
"105498298","해충 생태와 방제 도감","농촌진흥청 국립농업과학원 저","진한엠앤비",NA,"9791129025548","150",NA,"188*257*20mm","2021년 12월 06일","농축산학계열","농림수산학","105498298.html",15000,14250,"KRW","OutOfStock","Used",0,10,0,NA
"105525266","귀농·귀촌 희망교실","농촌진흥청 저","진한엠앤비",NA,"9791129025586","296",NA,"188*257*20mm","2021년 12월 10일","농축산학계열","농림수산학","105525266.html",30000,28500,"KRW","OutOfStock","Used",0,10,0,NA
"105607116","산림기술과 산업","정규원 저","118757113X",NA,"9791187571131","345",NA,NA,"2021년 11월 26일","농축산학계열","농림수산학","105607116.html",30000,30000,"KRW","OutOfStock","Used",0,10,0,NA
"105851025","유기농업자재 주성분 분석 매뉴얼","농촌진흥청 국립농업과학원 저","진한엠앤비",NA,"9791129025685","144",NA,"188*257*20mm","2021년 12월 24일","농축산학계열","농림수산학","105851025.html",14000,13300,"KRW","OutOfStock","Used",0,10,0,NA
"105997197","생활권 조경수 병리학","고영진,나용준,김기우,김경희,박숙영,박애란,김경희,류성호 공저","문운당",NA,"9791156925934","220",NA,"210*297*20mm","2021년 12월 30일","농축산학계열","농림수산학","105997197.html",30000,30000,"KRW","OutOfStock","Used",0,10,0,NA
"106015801","곤충산업","농촌진흥청 저","진한엠앤비",NA,"9791129025746","260",NA,"188*257*20mm","2022년 01월 05일","농축산학계열","농림수산학","106015801.html",26000,24700,"KRW","OutOfStock","Used",0,10,0,NA
"106015820","과수적지 선정기술","농촌진흥청 저","진한엠앤비",NA,"9791129025753","228",NA,"188*257*20mm","2022년 01월 05일","농축산학계열","농림수산학","106015820.html",23000,21850,"KRW","OutOfStock","Used",0,10,0,NA
"106015839","퇴비 제조와 이용","농촌진흥청 저","진한엠앤비",NA,"9791129025722","170",NA,"188*257*20mm","2022년 01월 05일","농축산학계열","농림수산학","106015839.html",17000,16150,"KRW","OutOfStock","Used",0,10,0,NA
"106024406","산림토양학","손요환,김춘식,박관수,윤태경,이계한 공저","향문사",NA,NA,"302",NA,NA,"2021년 09월 15일","농축산학계열","농림수산학","106024406.html",40000,40000,"KRW","InStock","Used",0,10,0,NA
"106155937","2021/2022 한국농업연감","편집부 편","20055420",NA,NA,"900",NA,"188*257*40mm","2021년 12월 15일","농축산학계열","농림수산학","106155937.html",120000,120000,"KRW","OutOfStock","Used",0,10,0,NA
"106160331","알아두면 좋은 채소병해충","국립농업과학원 저","21세기사",NA,"9791168330092","394",NA,"160*235*30mm","2022년 01월 10일","농축산학계열","농림수산학","106160331.html",30000,30000,"KRW","OutOfStock","Used",0,10,0,NA
"106225701","시설원예","농촌진흥청 저","휴먼컬처아리랑",NA,"9791165371708","327",NA,"150*220*30mm","2022년 01월 21일","농축산학계열","농림수산학","106225701.html",28000,28000,"KRW","OutOfStock","Used",0,10,0,NA
"106225714","잇꽃(홍화)","농촌진흥청 저","휴먼컬처아리랑",NA,"9791165371715","140",NA,"150*220*20mm","2022년 01월 21일","농축산학계열","농림수산학","106225714.html",20000,20000,"KRW","OutOfStock","Used",0,10,0,NA
"106225721","치유농업","농촌진흥청 저","휴먼컬처아리랑",NA,"9791165371685","170",NA,"150*220*20mm","2022년 01월 21일","농축산학계열","농림수산학","106225721.html",20000,20000,"KRW","OutOfStock","Used",0,10,0,NA
