"id","title","author_full","publisher_name","publisher_code","isbn13","page_count","weight","size","publication_date","category_major","category_field","category_subfield","price_original","price_sale","currency","availability","item_condition","rating_value","rating_scale","rating_normalized","review_count"
"121812076","ADHD 아동을 위한 1000가지 베스트팁","Susan Ashley 저장은진,강알리샤,조주성 역","학지사",NA,NA,"280",NA,"142*210*12mm","2023년 08월 25일","사범대계열","기타","121812076.html",16000,16000,"KRW","OutOfStock","Used",10,10,0,NA
"122189233","수학교육 논술","이경화,신보미,이동환,서희주,문성재 공저","경문사",NA,"9791160736489","384",NA,"188*257*30mm","2023년 09월 01일","사범대계열","기타","122189233.html",26000,26000,"KRW","OutOfStock","Used",0,10,0,NA
"122280080","생태전환교육, 학교에서 어떻게 할까?","심지영 저","살림터",NA,"9791159302633","236",NA,"153*224*20mm","2023년 09월 09일","사범대계열","기타","122280080.html",15000,13500,"KRW","OutOfStock","Used",0,10,0,NA
"122381","유아음률교육","문혜옥. 박경선 공저","창지사",NA,NA,"206",NA,NA,"2000년 02월 29일","사범대계열","기타","122381.html",7000,7000,"KRW","OutOfStock","Used",0,10,0,NA
"122477686","독해 안내하기","모린 맥러플린(Maureen McLaughlin),메리 베스 앨런(Mary Beth Allen) 공저/조용구,고원,천경록 공역","역락",NA,"9791167425447","432",NA,"188*257*18mm","2023년 09월 20일","사범대계열","기타","122477686.html",30000,30000,"KRW","OutOfStock","Used",10,10,0,NA
"122479615","우리가 SF 세계로 갈 수 있다면","정재림,오제혁,문선영,김다희,이주라,지소영,최예슬,김서경,윤미영,이우빈 공저","역락",NA,"9791167425980","304",NA,"176*248*15mm","2023년 09월 20일","사범대계열","기타","122479615.html",23000,23000,"KRW","OutOfStock","Used",10,10,0,NA
"122647","공업수학 : Wilcox","Gustafson, wilcox 등저","8970881867",NA,NA,"736",NA,"188*254*40mm","2000년 03월 31일","사범대계열","기타","122647.html",24000,24000,"KRW","OutOfStock","Used",0,10,0,NA
"122689657","그림책을 활용한 아이들의 상상놀이터","송경섭 저","8999414094",NA,NA,"288",NA,NA,"2023년 09월 15일","사범대계열","기타","122689657.html",18000,18000,"KRW","OutOfStock","Used",0,10,0,NA
"122771348","열정민쌤의 원노트로 만드는 무게 0g 디지털 교무수첩","원정민,조영진,온연경,이지은 공저 ","박영스토리",NA,"9791165193881","192",0,"188*257*20mm","2023년 09월 29일","사범대계열","기타","122771348.html",18000,18000,"KRW","OutOfStock","Used",0,10,0,NA
"122884334","한 권으로 끝내는 블렌디드 학습 설계","미셸 이턴 저/장은주,김다솜 공역/정현선 감수","사회평론아카데미",NA,"9791167071293","216",NA,"188*257*20mm","2023년 10월 13일","사범대계열","기타","122884334.html",22000,22000,"KRW","OutOfStock","Used",0,10,0,NA
